"doc_id","text"
msmarco_passage_41_680615197,Tampa International Airport (TPA) Tampa International Airport is located approximately 3.4 miles / 5.4 kilometers southwest of Egypt Lake-Leto and about 3.6 miles / 5.8 kilometers southeast of Town 'n' Country. IATA airport code is TPA.
msmarco_passage_16_691528386,"Indiana Hand To Shoulder Center in Indianapolis, IN."
msmarco_passage_66_869547306,What are the Grandparents Visitation Rights in California.
msmarco_passage_25_309928763,"Code History. FY 2021 - No Change, effective from 10/1/2020 through 9/30/2021. FY 2020 - No Change, effective from 10/1/2019 through 9/30/2020. FY 2019 - No Change, effective from 10/1/2018 through 9/30/2019. FY 2018 - No Change, effective from 10/1/2017 through 9/30/2018."
msmarco_passage_33_189193404,"Zip Code information for Indian Land, South Carolina."
msmarco_passage_07_642403569,Convert 128 US Dollar (USD) to same region currencies.
msmarco_passage_52_582364631,"Solheim Cup 2021: Dates, Team Selection, and Ticket Info."
msmarco_passage_39_562890970,"Weber Honey Garlic Rub, 13 oz. - BJs WholeSale Club."
msmarco_passage_39_832891254,In all Bryophytes the gametophyte generation is dominant. In all other land plants the sporophyte generation is dominant. It is customary to place the dominant generation in the top half of the life cycle diagram. The figure given above summarises the life cycle of a typical Bryophyte.
msmarco_passage_43_175969940,"Discuss these Popping definitions with the community: × Close. Report Comment. We're doing our best to make sure our content is useful, accurate and safe. If by any chance you spot an inappropriate comment while navigating through our website please use this form to let us know, and we'll take care of it shortly."
msmarco_passage_63_436814804,"10 Ways to Include Hot Chocolate in Your Wedding."
msmarco_passage_29_746645686,Dog Training: Positive Reinforcement vs. Alpha Dog Methods.
msmarco_passage_50_101776586,"This is the American ICD-10-CM version of Z01.811 - other international versions of ICD-10 Z01.811 may differ. The following code (s) above Z01.811 contain annotation back-references. Annotation Back-References. In this context, annotation back-references refer to codes that contain: Applicable To annotations, or."
msmarco_passage_67_632318493,"Find your VPN connection information. When you sign up for a VPN service, you'll be given information you need in order to connect. This includes the VPN server address, as well as your username and password. You may need to log into the VPN website in order to find this information."
msmarco_passage_29_226069045,"Tigard, Oregon (OR) ZIP Code Maps, Data, Jobs."
msmarco_passage_26_165530325,"McCracken - Roll #994046. Birth Records 1852-1859, 1861, 1874-1876, 1878, 1909-1910. Marriage Records 1852-1859, 1874-1879, 1893-1894, 1903-1904, 1906-1909. Death Records 1852-1859, 1861, 1874-1878, 1908-1910."
msmarco_passage_00_820061293,"256 File Extension - Open .256 File (Formula 1 car race 2001 file)"
msmarco_passage_59_527443738,"Valsartan (Diovan): Side Effects, Dosages, Treatment, Interactions, Warnings."
msmarco_passage_09_272442804,"Cnidium: Health Benefits, Uses, Side Effects, Dosage & Interactions."
msmarco_passage_12_817330962,Yamaha Grizzly/Kodiak 700 Dual Exhaust System for 2016+ Models.
msmarco_passage_01_808247906,"What follows are some observations, some half-baked truths, some principles I try to follow but often can't. The standard woodwind quintet -- flute, oboe, clarinet, horn, bassoon -- first appeared in the late 18th century."
msmarco_passage_36_56224328,"Irvine, California | 10-Day Weather Forecasts & Weekend Weather | WeatherBug."
msmarco_passage_32_466370259,Toms River Social Security Office – 190 St Catherine Blvd.
msmarco_passage_48_662323507,"Typical starting dosage: 400 mg taken once per day, or 200 mg taken twice per day. Dosage increases: Your doctor may increase your dosage up to 600 mg taken twice per day as needed. Recommended maintenance doses range from 400–800 mg total per day."
msmarco_passage_29_873505016,"West Virginia, Reedsville, Preston. (+1) 304-864-0006. 14 Comfort Dr, Reedsville, WV 26547."
msmarco_passage_34_369374931,"2019 iHeartRadio Music Awards performers announced | The Music Universe."
msmarco_passage_25_320543340,"2021 ICD-10-CM Code K12.1 - Other forms of stomatitis."
msmarco_passage_08_113886797,FDA Okays Buccal Buprenorphine (Belbuca) in Chronic Pain.
msmarco_passage_41_246637078,"Hannah Fairlight Net Worth 2021: Money, Salary, Bio | CelebsMoney."
msmarco_passage_15_768984026,"Migrating from Windows Server 2003: 64-bit vs. 32-bit. January 5, 2015."
msmarco_passage_30_720287144,A deep valley that forms where two plates move apart. EX: The Great Rift Valley in Africa. Convergent boundary. A plate boundary where two plates MOVE TOWARD each other. Transform boundary. A plate boundary where two plates move PAST each other in OPPOSITE directions.
msmarco_passage_36_41044860,"As of 2021, Katie Holmes’ net worth is $25 million."
msmarco_passage_65_334290127,"ZIP Code 47591 Map, Demographics, More for Vincennes, IN."
msmarco_passage_13_147109802,"Gallery 2022 Jaguar F-Pace: Specs, Price, Update, & Photos."
msmarco_passage_33_757998835,"First of all, open any browser on your PC and navigate to https://twitch.tv/prime on that browser. Now, you have to press on the login button which is placed at the top right of your screen. After this, you will fill your right information of Twitch username and password and then press on the login button. If you fill the details wrong then it can not link your amazon prime account to twitch."
msmarco_passage_46_497175232,Air Canada Manage My Booking Info |Call Now 1-802-210-3331.
msmarco_passage_09_281340494,"Side Effects of Mifeprex (Mifepristone (RU486)), Warnings, Uses."
msmarco_passage_66_270416347,"Tubigrip Size F, 4 Inch Elasticated Tubular Bandage Roll - 1438, 1523, 1452. 
."
msmarco_passage_09_209167106,The Cheapest Car Insurance in California - Reviews.com.
msmarco_passage_40_184436647,"WRITTEN BY. Uwe Puetter. Professor in the Department of Public Policy, Director of the Center for European Union Research, and Jean Monnet Chair in European Public Policy and Governance at Central European University. He contributed... See Article History. Monetary union, agreement between two or more states creating a single currency area. A monetary union involves the irrevocable fixation of the exchange rates of the national currencies existing before the formation of a monetary union."
msmarco_passage_64_781287055,THE 10 BEST Restaurants in Osprey - Updated May 2021 - Tripadvisor.
msmarco_passage_68_294129878,"Link to Page. <a target=""_blank"" href=""https://www.y8.com/games/gorillaz_tiles""><img alt=""Gorillaz Tiles"" class=""playable"" src=""https://img-hws.y8.com/cloud/y8-thumbs/8722/small.gif"" /><br />Gorillaz Tiles<br />Play Now!</a>. Close."
msmarco_passage_38_569162434,Eagles - A New Kid In Town Chords | Ver. 1.
msmarco_passage_52_91698672,"Courts in Which the Guarantee Applies. The Amendment governs only courts that sit under the authority of the United States, 16 including courts in the territories 17 and the District of Columbia, 18 and does not apply generally to state courts. 19 But when a state court is enforcing a federally created right, of which the right to trial by jury is a substantial part, the state may not eliminate trial by jury as to one or more elements. 20 Ordinarily, a federal court enforcing a state-created right will follow its own rules with regard to the allocation of functions between judge and jury, a rule the Court based on the “interests” of the federal court system, eschewing reliance on the Seventh Amendment but noting its influence. 21 Where the “interests” of the state and federal systems can be reconciled, however, a court should endeavor to implement the rules of the state courts. 22."
msmarco_passage_13_818037361,"9 Signs of Low Self-Esteem & 10 Ways Grow Confidence."
msmarco_passage_40_835821667,Best Cheap Sports Cars: Here Are Our Fave 14.
msmarco_passage_36_600586486,"10-21 Police Phone - Callyo App for iPhone and Android."
msmarco_passage_50_364145488,American Pie Presents: The Naked Mile (Video 2006) - IMDb.
msmarco_passage_38_195281235,"4.33%. 2.20%. 3.06%. Other race. 1.03%. 2.79%. 4.75%. In Fayetteville, 4.2% of people are of Hispanic or Latino origin. Please note: Hispanics may be of any race, so also are included in any/all of the applicable race categories above."
msmarco_passage_55_757768516,"BEACH BOYS' DENNIS WILSON, DRUMMER, DROWNS AT MARINA."
msmarco_passage_28_411871954,"1896 1897 1898 1899 1900 1901 1902 1903 1904 1905 1906 1907 1908 1909. 1910. 1911 1912 1913 1914 1915 1916 1917 1918 1919 1920 1921 1922 1923 1924. 1925. 1926 1927 1928 1929 1930 1931 1932 1933 1934 1935 1936 1937 1938 1939. 1940. 1941 1942 1943 1944 1945 1946 1947 1948 1949 1950 1951 1952 1953 1954."
msmarco_passage_68_750847657,"Zip Code 21784 Profile, Map and Demographics - Updated May 2021."
msmarco_passage_50_449909777,"100% Fix “iPhone Screen Is Frozen After iOS 12/13/14 Update”."
msmarco_passage_46_276031173,"CPT ® 77412 in section: Radiation treatment delivery, >1 MeV. CPT."
msmarco_passage_14_157012608,"If 150 televisions are sold, what is the profit? $2,700 $6,000 $50,700 $51,300. 1."
msmarco_passage_37_342716206,Trick of the Trade: Give ceftriaxone IM with lidocaine. Ceftriaxone for IM use can be diluted with lidocaine 1% [1]: Ceftriaxone 250 mg vial – mix with 0.9 mL of lidocaine 1% = 250 mg/mL. Ceftriaxone 1000 mg vial – mix with 2.1 mL of lidocaine 1% = 350 mg/mL.
msmarco_passage_64_781636135,THE 10 BEST Restaurants in Zionsville - Updated May 2021 - Tripadvisor.
msmarco_passage_20_62774788,"Demographics. Pop. As of the census of 2000, there were 838 people, 381 households, and 235 families residing in the town. The population density was 858.6 people per square mile (330.2/km 2 ). There were 426 housing units at an average density of 436.5 per square mile (167.8/km 2 )."
msmarco_passage_43_116363413,"4-6 beds - $ 400. 7-15 beds - $ 500. 16 or more beds - $ 600. A Child Day Care Center - any place or facility operated by any institution, society, agency, corporation, person or persons, or any other group for the primary purpose of providing care, supervision, and guidance of 7 or more children, not including those related to the caregiver, unaccompanied by parent or guardian, on a regular basis for at least 12 1/2 hours in a continuous 7-day week."
msmarco_passage_42_101028193,"Colleges in Richmond, Virginia and Colleges near Richmond."
msmarco_passage_52_545350787,Compare 2019 Nissan Rogue vs 2018 Nissan Rogue | Bend OR.
msmarco_passage_53_309855214,"2020 / 2019 Ram 1500 Payload & Towing Capacity - Matt Blatt Mitsubishi Blog."
msmarco_passage_24_791872223,"South American Mesquites. Argentine mesquite (Prosopis alba) has lacy pinnate leaves on trees with a height and spread of 20 to 50 feet, and can remain semi-evergreen at elevations below 2,500 feet in USDA zones 9 through 10. Greenish-yellow catkins in spring tend to blend in with the foliage. Chilean mesquite (Prosopis chilensis) has blue-green leaves on branches with spiny stems, with spines up to 2 inches long."
